Date,TQQQ,max,drawdown,daily_return,stock1_normalized
2021-01-25,119419.1625665556,119419.1625665556,0.0,0.027755680548162687,119419.1625665556
2021-01-26,119546.3156115699,119546.3156115699,0.0,0.0010647624910569142,119546.3156115699
2021-01-27,109905.86065062413,119546.3156115699,-0.08064200817589012,-0.08064200817589018,109905.86065062413
2021-01-28,111524.16491703878,119546.3156115699,-0.06710495972620936,0.014724458339478552,111524.16491703878
2021-01-29,104577.02099009413,119546.3156115699,-0.12521753217484366,-0.062292723125185745,104577.02099009413
2021-02-01,112263.95964127712,119546.3156115699,-0.060916607367094595,0.07350504516581258,112263.95964127712
2021-02-02,117696.82880097405,119546.3156115699,-0.015470880897786936,0.04839370691232392,117696.82880097405
2021-02-03,116344.39239751165,119546.3156115699,-0.02678395563826443,-0.011490848285720445,116344.39239751165
2021-02-04,120459.5016534685,120459.5016534685,0.0,0.03537006959387301,120459.5016534685
2021-02-05,121719.47033068766,121719.47033068766,0.0,0.010459686948097957,121719.47033068766
2021-02-08,124100.68404813924,124100.68404813924,0.0,0.019563129144271718,124100.68404813924
2021-02-09,124042.88400256957,124100.68404813924,-0.0004657512246044815,-0.0004657512246044604,124042.88400256957
2021-02-10,123164.38327944202,124100.68404813924,-0.007544686605708244,-0.007082233940234328,123164.38327944202
2021-02-11,125152.57608892708,125152.57608892708,0.0,0.01614259542041574,125152.57608892708
2021-02-12,127279.49253539888,127279.49253539888,0.0,0.016994587829822327,127279.49253539888
2021-02-16,126216.03872168736,127279.49253539888,-0.008355264406917312,-0.008355264406917362,126216.03872168736
2021-02-17,124459.01963733474,127279.49253539888,-0.022159680572891267,-0.013920727525183474,124459.01963733474
2021-02-18,122782.92414439919,127279.49253539888,-0.035328302316644654,-0.013467047208145955,122782.92414439919
2021-02-19,121164.61987798453,127279.49253539888,-0.04804287427303882,-0.01318020626802674,121164.61987798453
2021-02-22,111778.46218801859,127279.49253539888,-0.12178733618904991,-0.07746615884585795,111778.46218801859
2021-02-23,110784.36137375169,127279.49253539888,-0.12959771313559865,-0.008893491597645742,110784.36137375169
2021-02-24,113454.56650000293,127279.49253539888,-0.10861864515645343,0.024102726171276068,113454.56650000293
2021-02-25,101606.28032021708,127279.49253539888,-0.20170737409281853,-0.10443199022566929,101606.28032021708
2021-02-26,103132.10804133973,127279.49253539888,-0.1897193649428112,0.015017061113879349,103132.10804133973
2021-03-01,112125.24482333913,127279.49253539888,-0.11906276030952165,0.08720016445697554,112125.24482333913
2021-03-02,106750.16689016313,127279.49253539888,-0.16129327070915328,-0.04793816006060714,106750.16689016313
2021-03-03,97491.16224521147,127279.49253539888,-0.2340387260885936,-0.08673527091042765,97491.16224521147
2021-03-04,92670.9347647386,127279.49253539888,-0.2719099289387485,-0.049442712236304476,92670.9347647386
2021-03-05,96820.7293394665,127279.49253539888,-0.23930613321278923,0.04477989334264176,96820.7293394665
2021-03-08,88544.26373585807,127279.49253539888,-0.30433204931868973,-0.0854823720093042,88544.26373585807
2021-03-09,98970.76051273692,127279.49253539888,-0.22241392905293647,0.11775462731253583,98970.76051273692
2021-03-10,98126.92747028291,127279.49253539888,-0.22904369340573916,-0.008526084250362054,98126.92747028291
2021-03-11,104935.35657928958,127279.49253539888,-0.1755517366624868,0.06938390189653654,104935.35657928958
2021-03-12,102322.95149860803,127279.49253539888,-0.1960766855654296,-0.024895375265700848,102322.95149860803
2021-03-15,105594.23653115962,127279.49253539888,-0.1703750979224573,0.03197019812897106,105594.23653115962
2021-03-16,107328.13206966488,127279.49253539888,-0.15675235710250138,0.01642036152222759,107328.13206966488
2021-03-17,108680.56847312726,127279.49253539888,-0.1461266358922581,0.01260094979184534,108680.56847312726
2021-03-18,98704.89264978466,127279.49253539888,-0.22450277979908725,-0.09178895513239083,98704.89264978466
2021-03-19,99964.86132700383,127279.49253539888,-0.21460355210638762,0.012765007320251875,99964.86132700383
2021-03-22,105293.6921684851,127279.49253539888,-0.17273639239879204,0.05330703980121232,105293.6921684851
2021-03-23,103918.14103822409,127279.49253539888,-0.18354371966621058,-0.013063946205437715,103918.14103822409
